,Source Name,,,Timestamp,kW Value,,kVAr Value,kVA Value,Demand,
,East_Tower.PA_G1,,,10/25/2019 7:45:00 PM,97.53,,-50.52,111.2,14.995,
,East_Tower.PA_G1,,,10/25/2019 8:00:00 PM,103.75,,-35.88,110.07,25.16,
,East_Tower.PA_G1,,,10/25/2019 8:15:00 PM,96.81,,-42.53,107.31,25.07,
,East_Tower.PA_G1,,,10/25/2019 8:30:00 PM,25.45,,-5.42,27.42,15.2825,
,East_Tower.PA_G1,,,10/25/2019 8:45:00 PM,99.41,,-45.25,109.71,15.6075,
,East_Tower.PA_G1,,,10/25/2019 9:00:00 PM,100.41,,-36.52,109.01,24.9775,
,East_Tower.PA_G1,,,10/25/2019 9:15:00 PM,98.51,,-45.96,109.29,24.865,
,East_Tower.PA_G1,,,10/25/2019 9:30:00 PM,32.01,,-5.04,32.89,16.315,
,East_Tower.PA_G1,,,10/25/2019 9:45:00 PM,86.17,,-45.54,98.35,14.7725,
,East_Tower.PA_G1,,,10/25/2019 10:00:00 PM,94.38,,-19.35,96.55,22.56875,
,East_Tower.PA_G1,,,10/25/2019 10:15:00 PM,94.86,,-19.22,96.99,23.655,
,East_Tower.PA_G1,,,10/25/2019 10:30:00 PM,13.34,,9.69,17.07,13.525,
,East_Tower.PA_G1,,,10/25/2019 10:45:00 PM,64.94,,51.54,82.91,9.785,
,East_Tower.PA_G1,,,10/25/2019 11:00:00 PM,72.76,,57.1,92.49,17.2125,
,East_Tower.PA_G1,,,10/25/2019 11:15:00 PM,77.69,,58.6,97.47,18.80625,
,East_Tower.PA_G1,,,10/25/2019 11:30:00 PM,14.06,,57.67,17.42,11.46875,
,East_Tower.PA_G1,,,10/25/2019 11:45:00 PM,71.94,,48.88,90.64,10.75,
,East_Tower.PA_G1,,,10/26/2019 12:00:00 AM,73.63,,55.01,91.9,18.19625,
,East_Tower.PA_G1,,,10/26/2019 12:15:00 AM,73.58,,55.43,92.35,18.40125,
,East_Tower.PA_G1,,,10/26/2019 12:30:00 AM,14.55,,55.62,18.1,11.01625,
,East_Tower.PA_G1,,,10/26/2019 12:45:00 AM,75.96,,51.72,93.12,11.31375,
,East_Tower.PA_G1,,,10/26/2019 1:00:00 AM,75.22,,49.93,91.47,18.8975,
,East_Tower.PA_G1,,,10/26/2019 1:15:00 AM,77.12,,55.72,94.99,19.0425,
,East_Tower.PA_G1,,,10/26/2019 1:30:00 AM,14.74,,53.79,18.44,11.4825,
,East_Tower.PA_G1,,,10/26/2019 1:45:00 AM,75.85,,51.19,92.79,11.32375,
,East_Tower.PA_G1,,,10/26/2019 2:00:00 AM,71.66,,48.85,85.59,18.43875,
,East_Tower.PA_G1,,,10/26/2019 2:15:00 AM,77.93,,51.59,94.34,18.69875,
,East_Tower.PA_G1,,,10/26/2019 2:30:00 AM,12.8,,46.88,15.71,11.34125,
,East_Tower.PA_G1,,,10/26/2019 2:45:00 AM,72.93,,49.08,88.47,10.71625,
,East_Tower.PA_G1,,,10/26/2019 3:00:00 AM,75.18,,50.65,90.15,18.51375,
,East_Tower.PA_G1,,,10/26/2019 3:15:00 AM,72,,34.62,82.46,18.3975,
,East_Tower.PA_G1,,,10/26/2019 3:30:00 AM,13.96,,44.51,15.14,10.745,
,East_Tower.PA_G1,,,10/26/2019 3:45:00 AM,72.09,,35.12,82.87,10.75625,
,East_Tower.PA_G1,,,10/26/2019 4:00:00 AM,78.95,,35.11,86.35,18.88,
,East_Tower.PA_G1,,,10/26/2019 4:15:00 AM,69.59,,34.69,83.29,18.5675,
,East_Tower.PA_G1,,,10/26/2019 4:30:00 AM,16.38,,0.29,16.6,10.74625,
,East_Tower.PA_G1,,,10/26/2019 4:45:00 AM,90.66,,48,107.58,13.38,
,East_Tower.PA_G1,,,10/26/2019 5:00:00 AM,98.57,,49.41,110.09,23.65375,
,East_Tower.PA_G1,,,10/26/2019 5:15:00 AM,87.54,,17.89,91.52,23.26375,
,East_Tower.PA_G1,,,10/26/2019 5:30:00 AM,16.99,,2.92,19.03,13.06625,
,East_Tower.PA_G1,,,10/26/2019 5:45:00 AM,86.71,,5.31,91.15,12.9625,
,East_Tower.PA_G1,,,10/26/2019 6:00:00 AM,97.31,,48.48,108.74,23.0025,
,East_Tower.PA_G1,,,10/26/2019 6:15:00 AM,92.06,,10.68,95.89,23.67125,
,East_Tower.PA_G1,,,10/26/2019 6:30:00 AM,103.52,,-2.58,103.61,24.4475,
,East_Tower.PA_G1,,,10/26/2019 6:45:00 AM,614.44,,36.24,616,89.745,
,East_Tower.PA_G1,,,10/26/2019 7:00:00 AM,642.06,,50.92,644.69,157.0625,
,East_Tower.PA_G1,,,10/26/2019 7:15:00 AM,661.53,,90.81,668.22,162.94875,
,East_Tower.PA_G1,,,10/26/2019 7:30:00 AM,135.09,,18.85,137.4,99.5775,
,East_Tower.PA_G1,,,10/26/2019 7:45:00 AM,677.9,,117.8,688,101.62375,
,East_Tower.PA_G1,,,10/26/2019 8:00:00 AM,671.86,,99.4,679.42,168.72,
,East_Tower.PA_G1,,,10/26/2019 8:15:00 AM,667.3,,97.6,675.34,167.395,
,East_Tower.PA_G1,,,10/26/2019 8:30:00 AM,154.05,,25.73,156.55,102.66875,
,East_Tower.PA_G1,,,10/26/2019 8:45:00 AM,666.29,,113.84,675.96,102.5425,
,East_Tower.PA_G1,,,10/26/2019 9:00:00 AM,665.77,,78.21,671.08,166.5075,
,East_Tower.PA_G1,,,10/26/2019 9:15:00 AM,669.42,,107.21,677.99,166.89875,
,East_Tower.PA_G1,,,10/26/2019 9:30:00 AM,101.91,,104.91,103.27,96.41625,
,East_Tower.PA_G1,,,10/26/2019 9:45:00 AM,678.02,,92.65,687.04,97.49125,
,East_Tower.PA_G1,,,10/26/2019 10:00:00 AM,660.51,,101.49,668.33,167.31625,
,East_Tower.PA_G1,,,10/26/2019 10:15:00 AM,667.63,,107.63,676.37,166.0175,
,East_Tower.PA_G1,,,10/26/2019 10:30:00 AM,103.22,,59.61,103.44,96.35625,
,East_Tower.PA_G1,,,10/26/2019 10:45:00 AM,629.39,,34.39,630.54,91.57625,
,East_Tower.PA_G1,,,10/26/2019 11:00:00 AM,608.51,,-5.25,609.39,154.7375,
,East_Tower.PA_G1,,,10/26/2019 11:15:00 AM,607,,30.75,607.89,151.93875,
,East_Tower.PA_G1,,,10/26/2019 11:30:00 AM,98.85,,0.11,98.99,88.23125,
,East_Tower.PA_G1,,,10/26/2019 11:45:00 AM,599.71,,22.73,600.58,87.32,
,East_Tower.PA_G1,,,10/26/2019 12:00:00 PM,603.98,,2.74,604.83,150.46125,
,East_Tower.PA_G1,,,10/26/2019 12:15:00 PM,614.83,,32.98,615.73,152.35125,
,East_Tower.PA_G1,,,10/26/2019 12:30:00 PM,103.26,,23.66,103.41,89.76125,
,East_Tower.PA_G1,,,10/26/2019 12:45:00 PM,602.79,,30.61,603.66,88.25625,
,East_Tower.PA_G1,,,10/26/2019 1:00:00 PM,572.38,,-30.04,573.31,146.89625,
,East_Tower.PA_G1,,,10/26/2019 1:15:00 PM,584.77,,-25.57,585.6,144.64375,
,East_Tower.PA_G1,,,10/26/2019 1:30:00 PM,111.15,,29.68,111.3,86.99,
,East_Tower.PA_G1,,,10/26/2019 1:45:00 PM,586.93,,11.47,587.78,87.26,
,East_Tower.PA_G1,,,10/26/2019 2:00:00 PM,592.73,,2.53,593.75,147.4575,
,East_Tower.PA_G1,,,10/26/2019 2:15:00 PM,642.93,,45.46,644.76,154.4575,
,East_Tower.PA_G1,,,10/26/2019 2:30:00 PM,17.4,,25.73,26.31,82.54125,
,East_Tower.PA_G1,,,10/26/2019 2:45:00 PM,111.7,,6.05,118.33,16.1375,
,East_Tower.PA_G1,,,10/26/2019 3:00:00 PM,116.5,,62.01,130.29,28.525,
,East_Tower.PA_G1,,,10/26/2019 3:15:00 PM,99.47,,22.57,105.01,26.99625,
,East_Tower.PA_G1,,,10/26/2019 3:30:00 PM,13.35,,43,13.6,14.1025,
,East_Tower.PA_G1,,,10/26/2019 3:45:00 PM,98.87,,23.6,104.61,14.0275,
,East_Tower.PA_G1,,,10/26/2019 4:00:00 PM,103.7,,39.3,110.36,25.32125,
,East_Tower.PA_G1,,,10/26/2019 4:15:00 PM,101.71,,30.7,109.57,25.67625,
,East_Tower.PA_G1,,,10/26/2019 4:30:00 PM,14.42,,0,14.93,14.51625,
,East_Tower.PA_G1,,,10/26/2019 4:45:00 PM,104.28,,45.18,116.71,14.8375,
,East_Tower.PA_G1,,,10/26/2019 5:00:00 PM,96.56,,25.08,98.92,25.105,
,East_Tower.PA_G1,,,10/26/2019 5:15:00 PM,104.78,,47,116.2,25.1675,
,East_Tower.PA_G1,,,10/26/2019 5:30:00 PM,18.15,,4.03,20.75,15.36625,
,East_Tower.PA_G1,,,10/26/2019 5:45:00 PM,102.88,,41.59,111.13,15.12875,
,East_Tower.PA_G1,,,10/26/2019 6:00:00 PM,100.16,,33.8,108.26,25.38,
,East_Tower.PA_G1,,,10/26/2019 6:15:00 PM,97.04,,27.47,101.5,24.65,
,East_Tower.PA_G1,,,10/26/2019 6:30:00 PM,31.84,,6.58,34.24,16.11,
,East_Tower.PA_G1,,,10/26/2019 6:45:00 PM,303.56,,81.18,314.21,41.925,
,East_Tower.PA_G1,,,10/26/2019 7:00:00 PM,330.66,,87.69,342.11,79.2775,
,East_Tower.PA_G1,,,10/26/2019 7:15:00 PM,322.41,,81.03,332.47,81.63375,
,East_Tower.PA_G1,,,10/26/2019 7:30:00 PM,39.33,,7.29,40.6,45.2175,
,East_Tower.PA_G1,,,10/26/2019 7:45:00 PM,327.78,,85.33,338.75,45.88875,
,East_Tower.PA_G1,,,10/26/2019 8:00:00 PM,326.49,,85.88,337.57,81.78375,
,East_Tower.PA_G1,,,10/26/2019 8:15:00 PM,326.17,,85.8,337.29,81.5825,
,East_Tower.PA_G1,,,10/26/2019 8:30:00 PM,13.75,,9.87,16.93,42.49,
,East_Tower.PA_G1,,,10/26/2019 8:45:00 PM,99.65,,56.54,116.2,14.175,
,East_Tower.PA_G1,,,10/26/2019 9:00:00 PM,95.86,,40.14,110.03,24.43875,
,East_Tower.PA_G1,,,10/26/2019 9:15:00 PM,97.93,,61.79,116,24.22375,
,East_Tower.PA_G1,,,10/26/2019 9:30:00 PM,12.04,,65.34,14.3,13.74625,
,East_Tower.PA_G1,,,10/26/2019 9:45:00 PM,95.75,,50.12,113.33,13.47375,
,East_Tower.PA_G1,,,10/26/2019 10:00:00 PM,98.84,,64.8,118.87,24.32375,
,East_Tower.PA_G1,,,10/26/2019 10:15:00 PM,90.88,,61.93,110.27,23.715,
,East_Tower.PA_G1,,,10/26/2019 10:30:00 PM,10.76,,65.14,13.3,12.705,
,East_Tower.PA_G1,,,10/26/2019 10:45:00 PM,60.97,,41.42,76.2,8.96625,
,East_Tower.PA_G1,,,10/26/2019 11:00:00 PM,80.98,,51.49,97.13,17.74375,
,East_Tower.PA_G1,,,10/26/2019 11:15:00 PM,68.49,,48.01,82.59,18.68375,
,East_Tower.PA_G1,,,10/26/2019 11:30:00 PM,26.69,,51.56,32.73,11.8975,
,East_Tower.PA_G1,,,10/26/2019 11:45:00 PM,68.87,,56.41,83.85,11.945,
,East_Tower.PA_G1,,,10/27/2019 12:00:00 AM,76.48,,51.62,93.8,18.16875,
,East_Tower.PA_G1,,,10/27/2019 12:15:00 AM,72.72,,50.67,86.89,18.65,
,East_Tower.PA_G1,,,10/27/2019 12:30:00 AM,8.08,,46.09,9.8,10.1,
,East_Tower.PA_G1,,,10/27/2019 12:45:00 AM,79.46,,48.28,96.5,10.9425,
,East_Tower.PA_G1,,,10/27/2019 1:00:00 AM,67.64,,48.66,83.04,18.3875,
,East_Tower.PA_G1,,,10/27/2019 1:15:00 AM,76.83,,56.12,95.66,18.05875,
,East_Tower.PA_G1,,,10/27/2019 1:30:00 AM,8.29,,52.54,9.89,10.64,
,East_Tower.PA_G1,,,10/27/2019 1:45:00 AM,70.43,,40.24,82.79,9.84,
,East_Tower.PA_G1,,,10/27/2019 2:00:00 AM,77.69,,47.58,91.18,18.515,
,East_Tower.PA_G1,,,10/27/2019 2:15:00 AM,75.33,,47.35,88.82,19.1275,
,East_Tower.PA_G1,,,10/27/2019 2:30:00 AM,7.48,,46.95,8.75,10.35125,
,East_Tower.PA_G1,,,10/27/2019 2:45:00 AM,69.78,,40.38,82.49,9.6575,
,East_Tower.PA_G1,,,10/27/2019 3:00:00 AM,75.48,,49.34,90.25,18.1575,
,East_Tower.PA_G1,,,10/27/2019 3:15:00 AM,74.55,,49.27,88.65,18.75375,
,East_Tower.PA_G1,,,10/27/2019 3:30:00 AM,6.94,,35.33,8.82,10.18625,
,East_Tower.PA_G1,,,10/27/2019 3:45:00 AM,71.76,,47.21,86.6,9.8375,
,East_Tower.PA_G1,,,10/27/2019 4:00:00 AM,75.9,,50.56,91.39,18.4575,
,East_Tower.PA_G1,,,10/27/2019 4:15:00 AM,77.16,,49.19,91.18,19.1325,
,East_Tower.PA_G1,,,10/27/2019 4:30:00 AM,8.86,,44.54,10.4,10.7525,
,East_Tower.PA_G1,,,10/27/2019 4:45:00 AM,73.62,,45.24,86.09,10.31,
,East_Tower.PA_G1,,,10/27/2019 5:00:00 AM,78.69,,52.23,94.74,19.03875,
,East_Tower.PA_G1,,,10/27/2019 5:15:00 AM,73.78,,50.83,89.04,19.05875,
,East_Tower.PA_G1,,,10/27/2019 5:30:00 AM,6.3,,0,7.67,10.01,
,East_Tower.PA_G1,,,10/27/2019 5:45:00 AM,75.57,,52.45,91.97,10.23375,
,East_Tower.PA_G1,,,10/27/2019 6:00:00 AM,69.68,,46.67,83.54,18.15625,
,East_Tower.PA_G1,,,10/27/2019 6:15:00 AM,77.64,,48.7,91.91,18.415,
,East_Tower.PA_G1,,,10/27/2019 6:30:00 AM,6.47,,1.78,7.75,10.51375,
,East_Tower.PA_G1,,,10/27/2019 6:45:00 AM,82.14,,57.24,100.72,11.07625,
,East_Tower.PA_G1,,,10/27/2019 7:00:00 AM,170.82,,67.58,190.67,31.62,
,East_Tower.PA_G1,,,10/27/2019 7:15:00 AM,312.64,,80.24,322.85,60.4325,
,East_Tower.PA_G1,,,10/27/2019 7:30:00 AM,29.24,,4.36,30.05,42.735,
,East_Tower.PA_G1,,,10/27/2019 7:45:00 AM,335.19,,81.33,344.95,45.55375,
,East_Tower.PA_G1,,,10/27/2019 8:00:00 AM,329.35,,79.78,338.85,83.0675,
,East_Tower.PA_G1,,,10/27/2019 8:15:00 AM,331.22,,80.78,340.93,82.57125,
,East_Tower.PA_G1,,,10/27/2019 8:30:00 AM,33.29,,8.26,34.3,45.56375,
,East_Tower.PA_G1,,,10/27/2019 8:45:00 AM,332.26,,65.08,342.57,45.69375,
,East_Tower.PA_G1,,,10/27/2019 9:00:00 AM,320.01,,78.41,329.58,81.53375,
,East_Tower.PA_G1,,,10/27/2019 9:15:00 AM,315.46,,81.51,325.39,79.43375,
,East_Tower.PA_G1,,,10/27/2019 9:30:00 AM,18.18,,61.38,21.79,41.705,
,East_Tower.PA_G1,,,10/27/2019 9:45:00 AM,112.16,,48.19,129.47,16.2925,
,East_Tower.PA_G1,,,10/27/2019 10:00:00 AM,111.13,,75.64,133.88,27.91125,
,East_Tower.PA_G1,,,10/27/2019 10:15:00 AM,109.57,,64.29,129.8,27.5875,
,East_Tower.PA_G1,,,10/27/2019 10:30:00 AM,117.26,,77.88,141.75,28.35375,
,East_Tower.PA_G1,,,10/27/2019 10:45:00 AM,101.31,,50.22,123.41,27.32125,
,East_Tower.PA_G1,,,10/27/2019 11:00:00 AM,114.17,,78.43,139.37,26.935,
,East_Tower.PA_G1,,,10/27/2019 11:15:00 AM,108.32,,77.49,132.5,27.81125,
,East_Tower.PA_G1,,,10/27/2019 11:30:00 AM,118.1,,81.11,143.81,28.3025,
,East_Tower.PA_G1,,,10/27/2019 11:45:00 AM,110.2,,57.85,134.96,28.5375,
,East_Tower.PA_G1,,,10/27/2019 12:00:00 PM,118.04,,82.46,143.43,28.53,
,East_Tower.PA_G1,,,10/27/2019 12:15:00 PM,114.39,,76.94,138.66,29.05375,
,East_Tower.PA_G1,,,10/27/2019 12:30:00 PM,112.49,,80.75,137.57,28.36,
,East_Tower.PA_G1,,,10/27/2019 12:45:00 PM,113.09,,29.91,131.5,28.1975,
,East_Tower.PA_G1,,,10/27/2019 1:00:00 PM,231.22,,72.11,244.32,43.03875,
,East_Tower.PA_G1,,,10/27/2019 1:15:00 PM,295,,73.98,304.7,65.7775,
,East_Tower.PA_G1,,,10/27/2019 1:30:00 PM,302.43,,76.6,311.93,74.67875,
,East_Tower.PA_G1,,,10/27/2019 1:45:00 PM,283.52,,58.39,292.75,73.24375,
,East_Tower.PA_G1,,,10/27/2019 2:00:00 PM,308.47,,77.47,318.1,73.99875,
,East_Tower.PA_G1,,,10/27/2019 2:15:00 PM,311.49,,81.56,321.83,77.495,
,East_Tower.PA_G1,,,10/27/2019 2:30:00 PM,306.7,,77.38,316.4,77.27375,
,East_Tower.PA_G1,,,10/27/2019 2:45:00 PM,281.51,,56.54,289.83,73.52625,
,East_Tower.PA_G1,,,10/27/2019 3:00:00 PM,302.19,,75.07,311.49,72.9625,
,East_Tower.PA_G1,,,10/27/2019 3:15:00 PM,144.27,,60.57,163.42,55.8075,
,East_Tower.PA_G1,,,10/27/2019 3:30:00 PM,111.13,,77.81,136.11,31.925,
,East_Tower.PA_G1,,,10/27/2019 3:45:00 PM,103.53,,48.81,121.62,26.8325,
,East_Tower.PA_G1,,,10/27/2019 4:00:00 PM,114.22,,77.94,138.82,27.21875,
,East_Tower.PA_G1,,,10/27/2019 4:15:00 PM,111.82,,77.63,135.65,28.255,
,East_Tower.PA_G1,,,10/27/2019 4:30:00 PM,115.56,,79.04,140.51,28.4225,
,East_Tower.PA_G1,,,10/27/2019 4:45:00 PM,109.03,,66.6,132.44,28.07375,
,East_Tower.PA_G1,,,10/27/2019 5:00:00 PM,116.02,,79.79,141.31,28.13125,
,East_Tower.PA_G1,,,10/27/2019 5:15:00 PM,110.06,,77.17,134.05,28.26,
,East_Tower.PA_G1,,,10/27/2019 5:30:00 PM,122.29,,81.95,147.18,29.04375,
,East_Tower.PA_G1,,,10/27/2019 5:45:00 PM,93.1,,58.12,113.34,26.92375,
,East_Tower.PA_G1,,,10/27/2019 6:00:00 PM,113.97,,77.24,137.44,25.88375,
,East_Tower.PA_G1,,,10/27/2019 6:15:00 PM,111.82,,74.32,134.44,28.22375,
,East_Tower.PA_G1,,,10/27/2019 6:30:00 PM,119.85,,76.55,142.34,28.95875,
,East_Tower.PA_G1,,,10/27/2019 6:45:00 PM,89.15,,56.58,107.61,26.125,
,East_Tower.PA_G1,,,10/27/2019 7:00:00 PM,109.11,,74.4,132.13,24.7825,
,East_Tower.PA_G1,,,10/27/2019 7:15:00 PM,99.9,,68.87,121.11,26.12625,
,East_Tower.PA_G1,,,10/27/2019 7:30:00 PM,107.16,,72.63,129.54,25.8825,
,East_Tower.PA_G1,,,10/27/2019 7:45:00 PM,86.55,,57.47,105.14,24.21375,
,East_Tower.PA_G1,,,10/27/2019 8:00:00 PM,158.88,,78.48,179.63,30.67875,
,East_Tower.PA_G1,,,10/27/2019 8:15:00 PM,317.16,,56.45,324.44,59.505,
,East_Tower.PA_G1,,,10/27/2019 8:30:00 PM,328.16,,80.04,337.81,80.665,
,East_Tower.PA_G1,,,10/27/2019 8:45:00 PM,316.08,,77.72,325.5,80.53,
,East_Tower.PA_G1,,,10/27/2019 9:00:00 PM,286.42,,66.08,299.09,75.3125,
,East_Tower.PA_G1,,,10/27/2019 9:15:00 PM,112.63,,51.24,128.83,49.88125,
,East_Tower.PA_G1,,,10/27/2019 9:30:00 PM,99.85,,60.81,115.59,26.56,
,East_Tower.PA_G1,,,10/27/2019 9:45:00 PM,88.4,,31.76,102.21,23.53125,
,East_Tower.PA_G1,,,10/27/2019 10:00:00 PM,101.92,,62.26,118.86,23.79,
,East_Tower.PA_G1,,,10/27/2019 10:15:00 PM,93.77,,56.58,110.36,24.46125,
,East_Tower.PA_G1,,,10/27/2019 10:30:00 PM,100.15,,64.02,118.75,24.24,
,East_Tower.PA_G1,,,10/27/2019 10:45:00 PM,62.5,,27.85,74.44,20.33125,
,East_Tower.PA_G1,,,10/27/2019 11:00:00 PM,80.4,,50.62,96.67,17.8625,
,East_Tower.PA_G1,,,10/27/2019 11:15:00 PM,79.36,,55.84,95.93,19.97,
,East_Tower.PA_G1,,,10/27/2019 11:30:00 PM,74.43,,48.29,90.22,19.22375,
,East_Tower.PA_G1,,,10/27/2019 11:45:00 PM,72.6,,36.48,88.74,18.37875,
,East_Tower.PA_G1,,,10/28/2019 12:00:00 AM,69.56,,47.26,82.23,17.77,
,East_Tower.PA_G1,,,10/28/2019 12:15:00 AM,78.86,,47.14,93.34,18.5525,
,East_Tower.PA_G1,,,10/28/2019 12:30:00 AM,82.86,,51.25,97.2,20.215,
,East_Tower.PA_G1,,,10/28/2019 12:45:00 AM,70.25,,30.68,82.02,19.13875,
,East_Tower.PA_G1,,,10/28/2019 1:00:00 AM,78.6,,49.8,93.12,18.60625,
,East_Tower.PA_G1,,,10/28/2019 1:15:00 AM,73.1,,48.71,86.77,18.9625,
,East_Tower.PA_G1,,,10/28/2019 1:30:00 AM,77.31,,46.03,90.94,18.80125,
,East_Tower.PA_G1,,,10/28/2019 1:45:00 AM,62.98,,31.99,75.29,17.53625,
,East_Tower.PA_G1,,,10/28/2019 2:00:00 AM,74.07,,45.17,87.71,17.13125,
,East_Tower.PA_G1,,,10/28/2019 2:15:00 AM,82.49,,51.5,97.19,19.57,
,East_Tower.PA_G1,,,10/28/2019 2:30:00 AM,69.77,,44.57,82.97,19.0325,
,East_Tower.PA_G1,,,10/28/2019 2:45:00 AM,65.77,,34.43,79.18,16.9425,
,East_Tower.PA_G1,,,10/28/2019 3:00:00 AM,70.02,,48.02,84.1,16.97375,
,East_Tower.PA_G1,,,10/28/2019 3:15:00 AM,79.82,,51.23,95.69,18.73,
,East_Tower.PA_G1,,,10/28/2019 3:30:00 AM,75.52,,21.11,80.36,19.4175,
,East_Tower.PA_G1,,,10/28/2019 3:45:00 AM,65.69,,33.82,76.64,17.65125,
,East_Tower.PA_G1,,,10/28/2019 4:00:00 AM,79.31,,33.33,86.07,18.125,
,East_Tower.PA_G1,,,10/28/2019 4:15:00 AM,70.56,,37.93,83.98,18.73375,
,East_Tower.PA_G1,,,10/28/2019 4:30:00 AM,77.53,,27.43,81.73,18.51125,
,East_Tower.PA_G1,,,10/28/2019 4:45:00 AM,68.35,,12.18,73.33,18.235,
,East_Tower.PA_G1,,,10/28/2019 5:00:00 AM,86.62,,51.33,101.02,19.37125,
,East_Tower.PA_G1,,,10/28/2019 5:15:00 AM,96.85,,48.27,108.15,22.93375,
,East_Tower.PA_G1,,,10/28/2019 5:30:00 AM,85.1,,3.1,89.23,22.74375,
,East_Tower.PA_G1,,,10/28/2019 5:45:00 AM,79.83,,33.49,88.49,20.61625,
,East_Tower.PA_G1,,,10/28/2019 6:00:00 AM,95.57,,46.92,106.53,21.925,
,East_Tower.PA_G1,,,10/28/2019 6:15:00 AM,88.43,,21.07,94.67,23,
,East_Tower.PA_G1,,,10/28/2019 6:30:00 AM,310.97,,5.07,318.79,49.925,
,East_Tower.PA_G1,,,10/28/2019 6:45:00 AM,528.4,,50.18,531.66,104.92125,
,East_Tower.PA_G1,,,10/28/2019 7:00:00 AM,644.29,,82.44,649.53,146.58625,
,East_Tower.PA_G1,,,10/28/2019 7:15:00 AM,644.74,,82,649.94,161.12875,
,East_Tower.PA_G1,,,10/28/2019 7:30:00 AM,661.83,,90.93,668.23,163.32125,
,East_Tower.PA_G1,,,10/28/2019 7:45:00 AM,566.37,,84.15,573.42,153.525,
,East_Tower.PA_G1,,,10/28/2019 8:00:00 AM,672.42,,87.1,678.59,154.84875,
,East_Tower.PA_G1,,,10/28/2019 8:15:00 AM,672.2,,102.4,680.28,168.0775,
,East_Tower.PA_G1,,,10/28/2019 8:30:00 AM,675.54,,108.19,684.15,168.4675,
,East_Tower.PA_G1,,,10/28/2019 8:45:00 AM,558.53,,88.83,565.55,154.25875,
,East_Tower.PA_G1,,,10/28/2019 9:00:00 AM,669.91,,105.66,678.31,153.555,
,East_Tower.PA_G1,,,10/28/2019 9:15:00 AM,674.83,,107.35,683.33,168.0925,
,East_Tower.PA_G1,,,10/28/2019 9:30:00 AM,676.33,,108.09,684.89,168.895,
,East_Tower.PA_G1,,,10/28/2019 9:45:00 AM,595.59,,62.57,603.08,158.99,
,East_Tower.PA_G1,,,10/28/2019 10:00:00 AM,665.21,,105.84,673.46,157.6,
,East_Tower.PA_G1,,,10/28/2019 10:15:00 AM,674.6,,106.99,683.18,167.47625,
,East_Tower.PA_G1,,,10/28/2019 10:30:00 AM,671.82,,107.97,680.42,168.3025,
,East_Tower.PA_G1,,,10/28/2019 10:45:00 AM,706.63,,78.52,718.89,172.30625,
,East_Tower.PA_G1,,,10/28/2019 11:00:00 AM,1051.34,,182.26,1065.54,219.74625,
,East_Tower.PA_G1,,,10/28/2019 11:15:00 AM,854.03,,27.94,854.86,238.17125,
,East_Tower.PA_G1,,,10/28/2019 11:30:00 AM,838.04,,-35.77,838.8,211.50875,
,East_Tower.PA_G1,,,10/28/2019 11:45:00 AM,673.39,,-19.66,674.01,188.92875,
,East_Tower.PA_G1,,,10/28/2019 12:00:00 PM,817.46,,-37.4,818.65,186.35625,
,East_Tower.PA_G1,,,10/28/2019 12:15:00 PM,794.32,,73.72,801.07,201.4725,
,East_Tower.PA_G1,,,10/28/2019 12:30:00 PM,700.59,,48.04,706.9,186.86375,
,East_Tower.PA_G1,,,10/28/2019 12:45:00 PM,557.74,,68.81,565.8,157.29125,
,East_Tower.PA_G1,,,10/28/2019 1:00:00 PM,681.07,,112.62,690.31,154.85125,
,East_Tower.PA_G1,,,10/28/2019 1:15:00 PM,678.53,,111.88,687.69,169.95,
,East_Tower.PA_G1,,,10/28/2019 1:30:00 PM,683.14,,112.52,692.38,170.20875,
,East_Tower.PA_G1,,,10/28/2019 1:45:00 PM,565.76,,70.31,573.36,156.1125,
,East_Tower.PA_G1,,,10/28/2019 2:00:00 PM,688.6,,113.9,697.93,156.795,
,East_Tower.PA_G1,,,10/28/2019 2:15:00 PM,684.5,,112.88,693.74,171.6375,
,East_Tower.PA_G1,,,10/28/2019 2:30:00 PM,682.45,,112.07,691.55,170.86875,
,East_Tower.PA_G1,,,10/28/2019 2:45:00 PM,563.87,,73.91,571.43,155.79,
,East_Tower.PA_G1,,,10/28/2019 3:00:00 PM,682.32,,112.15,691.47,155.77375,
,East_Tower.PA_G1,,,10/28/2019 3:15:00 PM,684.51,,112.06,693.64,170.85375,
,East_Tower.PA_G1,,,10/28/2019 3:30:00 PM,687.56,,113.23,696.82,171.50875,
,East_Tower.PA_G1,,,10/28/2019 3:45:00 PM,593.59,,80.69,601.54,160.14375,
,East_Tower.PA_G1,,,10/28/2019 4:00:00 PM,682,,111.89,691.11,159.44875,
,East_Tower.PA_G1,,,10/28/2019 4:15:00 PM,682.67,,111.69,691.75,170.58375,
,East_Tower.PA_G1,,,10/28/2019 4:30:00 PM,686.29,,111.93,695.35,171.12,
,East_Tower.PA_G1,,,10/28/2019 4:45:00 PM,538.89,,74.93,546.04,153.1475,
,East_Tower.PA_G1,,,10/28/2019 5:00:00 PM,691.36,,113.19,700.58,153.78125,
,East_Tower.PA_G1,,,10/28/2019 5:15:00 PM,691.06,,113.81,700.33,172.8025,
,East_Tower.PA_G1,,,10/28/2019 5:30:00 PM,682.35,,110.84,691.29,171.67625,
